Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J,ID83K
DEL,C,1,0,0.00247466390253991,0,0.00320039815556152,0.00127783458110886,0.0259068348677829,0.0854674618691206,0.022356147672981,0.384811596274376,0.00267180861692387,0.00794063770094945,0.00277723217754101
DEL,C,1,1,2.69855915391304e-11,1.34720036077596e-05,0.000978295226400121,0.00727236557988795,0.0190145203936845,0.2379472617805,0.000994627699876814,0.100036472156644,0.00298870982984228,0.000101879230392212,5.46891977296694e-05
DEL,C,1,2,0,3.10381372825574e-10,0.00013850137591362,0.00773293087258935,4.74282213502875e-10,0.218746650516987,0.00388200433342718,0,0.00805889264098369,0.00135551644677321,5.12925342199821e-10
DEL,C,1,3,0.001634200939734,0.00138546745962454,0.0105467213701922,0.00870799422031269,0.00490183755056933,0.0767501369863749,2.56179712596349e-05,0.0102140667452477,0.00481960514094681,0.000649050057039244,0.000575205545269501
DEL,C,1,4,0.0025177021388663,0.000200599301379043,0.0127280832757243,0.000373913332659868,0.000364132290543596,0.0455843400210142,0.00162944521056488,0.0138944446202368,0.000827286395597186,0.00189999504887965,0.00139962012239266
DEL,C,1,5+,0.012276075235568,0.000866538925092755,0.0379547993000601,0.00098357935533626,0.00063204115108088,0.0268516364879906,0.000866533208463807,6.66967855434145e-05,0.000508796137128409,0.00186722377082333,0.00371606182074174
DEL,T,1,0,0.00365554228309487,0.000287832761751603,0.0302388045424596,0.144122481420636,0.0337648153305054,0.0210355288907886,0.000132514677754002,0.118694136142731,0.0501439841091633,0.00414659749629209,0.0168506046384573
DEL,T,1,1,0,9.2996815237445e-09,1.22048029421818e-07,0.0121618858109855,0.00300150025926925,0.00381883677853734,3.41897601788543e-06,0.00527701317894589,0.520312398523092,0.00171113374002962,2.80220030113298e-08
DEL,T,1,2,0.00559702779049985,1.42790890272522e-05,0.0150248751643332,0.173302736654878,0.00275122071254286,0.000645583584540726,0.00786678748670965,0.092082243040204,0.0361453922348173,0.00162765680464092,0.00547956238267943
DEL,T,1,3,0.0137125991016608,0.000839811439691927,0.058359552030297,0.118268992528319,0.00166216955734571,0.001027481863278,0.0192752542346716,0.115616921782494,0.0663295358905816,0.00321420363740799,0.0130191994411871
DEL,T,1,4,0.0246283931672296,0.000153656150536321,0.194134260434657,0.0728708802908659,0.00164342168020085,0.000595585678926214,0.0130411798192654,0.0977722727134824,0.0116479259648791,0.00186487725413089,0.0098995123734494
DEL,T,1,5+,0.882836536169052,0.000396481838877834,0.0225004350632806,0.0144269120882654,0.000278936050094444,0.000483305242516198,0.00013247039940797,0.00332718470857032,0.00152492512926513,0.000455457510186724,0.0588051353031551
INS,C,1,0,4.20389539297445e-47,4.27209171367444e-10,1.06211976935745e-09,4.03190124976034e-08,1.41912312247936e-07,1.3193463559498e-07,1.01424722201482e-08,2.62208777144224e-07,4.78305551712701e-08,8.43076203704991e-08,0.55311205804348
INS,C,1,1,0.000167549452373505,7.55453201876422e-06,0.00333514845746621,0.0115673810371663,0.00208136269764509,0.00327322778233793,0.00140928631415591,0,0.000776542410330876,3.35686824837467e-05,0.0149615720659494
INS,C,1,2,1.29573233675728e-05,1.26275047206081e-06,0.00197657447999072,0.00915360432118177,0.00168914481577668,0.00307056750520133,4.63252666122571e-06,1.16357557398317e-05,0.00138699077560183,3.52703988424441e-05,0.000500088337284979
INS,C,1,3,0.000268282865338421,0.000586077448133437,0.00355966614208651,0.00134344661643849,4.22916419074681e-05,0.00848870130255818,3.28888268086303e-08,5.02821975940648e-06,0.000145280895490743,0.000685336391397868,0.00078310251396033
INS,C,1,4,0.0019867804965179,0.000759533018169922,0.0121928004778204,7.87009407395089e-05,1.5443614720534e-05,0.00837365304119885,0.000186297036316319,8.48750534714782e-05,1.23709117906401e-05,0,0.000742681344781886
INS,C,1,5+,0.00427468367988004,0.0144556130785173,0.0867459008784499,0.00455318631604314,0.00453990697860718,0.00786391965579242,0,7.79925976530649e-06,0,0.000362087191015235,0.0020700080257679
INS,T,1,0,0.00063013549376959,0.00184994883195031,0.0079157351608041,0.000142470330465585,0.00289105821400881,0.018342482149601,0.00653894143993966,0.0132799700368196,0.0307092416007072,0.00402850320097059,0.0403246634081006
INS,T,1,1,2.27210090741892e-10,4.73110164532775e-07,0.00612814672291279,0.0203042935952544,0.00391636988319306,0.0629610522463918,8.69358483185026e-05,0.00653186457231641,0.00683092020859477,0.000323923417027494,0.00290817775530741
INS,T,1,2,0.000264074003685904,4.34256194639437e-06,0.00597592416279355,0.0455496348813176,0.000121290509311933,0.0537489856407046,0,2.97506601782516e-06,0.008306570785648,9.5671322196722e-06,0.00138592680348665
INS,T,1,3,0.000593882733133467,0.00265543434385108,0.0137494558969047,0.0306779807055136,0.000524904607249251,0.0305431936308742,3.20306790555297e-05,0.000101654062531928,0.0134419412491843,0.000306482666708234,0.00025456240544415
INS,T,1,4,0.00185813158921831,0.0118130429065786,0.0431131140515208,0.016716643711552,0.000258850768394894,0.00789535509888083,0.000396557473195571,0.00189750356927107,0.0112303314264864,0.000737976925444848,0.00504314354155213
INS,T,1,5+,0.00193399996516426,0.943146924376488,0.173694336564117,0.00169547282562741,0.00248827367990582,0.00257486060145295,0.00629174122324608,0.00423757383735472,0.00108926658691625,0.000956718218631528,0.149863250836188
DEL,repeats,2,0,1.10500827720764e-05,0.000127662406266302,0.000693667573914587,0.0243032466992736,0.00734139994252473,0.0086703228065744,9.43796654155449e-05,0.0125073493551463,0.0271272716415115,0.0947740245610476,0.000371443390540662
DEL,repeats,2,1,0.00226138040292426,3.18245607406659e-05,0.0077177123652864,0.0198783031664789,0.00781233289511874,0.0117234545107931,0.000211007280408981,0.000596603915606908,0.0070121636625845,0.202773671746254,0.00554255458526313
DEL,repeats,2,2,0.00133131849055644,0.000326566568364797,0.00443927902283349,0.00171154207739164,0.00013661771256011,0.0138144634570926,0.00156595357053448,5.86956870392896e-06,0.002371364509454,0.0476240603998303,0.00202322666184045
DEL,repeats,2,3,0.000944801731966436,0.000136902459660369,0.000676100718751885,1.71518932033358e-44,5.67121803760529e-05,0.00637749842833728,0.000349673440796323,6.04071899942937e-06,2.06586392596364e-05,0.0107965689338744,6.66896122225746e-05
DEL,repeats,2,4,0.000880006720835809,3.82553509098216e-06,0.000678413544828478,0.000654178453987697,0.000252548380257118,0.00330494098365307,0.000117059643057473,0.000164932202122827,5.38902554092173e-05,0.00337672693654895,0.000316645574757786
DEL,repeats,2,5+,1.84251508494881e-11,6.71533903151556e-09,0.000357508681989711,0.0198209712468088,0.000110938741911806,0.0018222609942763,4.01700352403722e-08,2.38969093402375e-10,0.0227172764417514,0.00101930648307015,2.45609347304665e-09
DEL,repeats,3,0,6.20815580770297e-06,8.35585865112343e-06,0.000274867235148138,0.0222999896890542,0.0142286132182926,0.00118255952649633,0.000625540463370271,0.00165481077536256,0.00839480329304934,0.0052776059997268,0.00143301379925106
DEL,repeats,3,1,0.00237708847782301,0.00216326157901307,0.032035676850237,0.00156404116804897,0.000120370946243611,5.30515724676664e-06,0.00392037632642314,0.000512781777427023,8.61382618860007e-05,0.108200412914157,0.0041847657924518
DEL,repeats,3,2,0.00151594184466384,0.000351922386944353,0.00682590289914515,0.000266022842570237,8.37240443623205e-05,1.99371646885993e-06,0.000475397250265814,0.00039761232368619,0.000720594920694566,0.0143563988152891,0.00150128601584584
DEL,repeats,3,3,0.000273762303265883,0.000130351951086141,0.00309500534938707,0.000496333928058501,0.000288481091938593,3.00262953192032e-05,0.000104126886772065,0.000210949883901194,8.19797169690887e-05,0.00372961055021733,0.000341588213614159
DEL,repeats,3,4,1.25853333310388e-10,5.59725574333925e-09,8.46132333390415e-05,0.00749101324472576,2.80222589469359e-07,2.00960834350572e-05,4.51771335008289e-09,7.48329678224024e-10,0.00282804404596334,0.000539416454847199,3.47147973955464e-06
DEL,repeats,3,5+,0,4.50395864617925e-09,0.000132044207293163,0.0111684995982796,2.17665792501265e-09,0.000281625432410051,3.29942733000488e-05,3.44974374399953e-09,0.00418652828942019,0.000425347036878794,1.2090804014484e-05
DEL,repeats,4,0,3.27174611811643e-07,4.04419332119232e-05,0.000220758112527621,0.0134644185723482,0.00740864297375083,0.000120284345561532,0.00235367039684206,0.000578936069523479,0.00719221381936222,0.00621186803327873,0.000179494495992003
DEL,repeats,4,1,0.00125473473707073,0.000221255364451736,0.00782385462371167,0.000368648110552242,0.000601086503021534,0.00107091472629691,0.00241260584531119,0.002123597464968,0.000133871394145899,0.0588745468482375,5.95357902008686e-05
DEL,repeats,4,2,0.000462482639412372,1.20148645477158e-10,0.000172747674473459,4.07714084715849e-11,2.29921221034601e-06,0,0.000525325769558549,1.96905111117385e-05,1.28354304251843e-05,0.011456491118297,0.000361198539176257
DEL,repeats,4,3,1.90720234272135e-09,2.18476649577193e-09,6.11254520130178e-05,0.00415178049270303,3.59456138597484e-06,7.92295670563936e-05,0.0001036746495059,7.02561294474435e-09,0.00248330365174954,0.0039029152574949,7.67373905352642e-08
DEL,repeats,4,4,1.42238848199749e-10,2.56319534513993e-08,7.26386038224014e-05,0.00498682057950646,0.000124391556778733,0.000370694004271841,7.2633776849651e-06,7.69452590532183e-11,0.00363907834633324,0.000169750168961424,1.97005479013468e-10
DEL,repeats,4,5+,0.000116282155375407,1.85437840907212e-05,0.000564561249122593,0.00202648530626014,0,5.92401007475019e-05,8.08769888130456e-05,0,0.000599892330358358,0.000787533434195211,3.15768704922448e-05
DEL,repeats,5+,0,0,6.98092494921809e-10,0.000185874914750457,0.00841561947949231,0.31273456081748,0.00105406364498176,0.0113173428976418,0.000177827441118413,0.0186567983916457,0.0026306402409989,0.000692544924030621
DEL,repeats,5+,1,0.00321931346552447,1.8733251838654e-10,0.00114106035707771,0,0,0,0.00744397866306827,6.12176102480451e-05,0.00124174488635617,0.0128476898744702,0.000210653825633074
DEL,repeats,5+,2,0.000352087329660185,6.54513416108671e-05,0.000935577415511943,0.000257852560553054,0.000295499916619519,1.51958061360347e-05,0.000404294306790689,4.71600578566722e-05,0.000277300143441465,0.00286918702535331,1.36798887979239e-06
DEL,repeats,5+,3,8.02490261776256e-05,2.59925442055664e-06,0.000486191614536029,0.00031063952454133,4.36472839737689e-08,5.86950819524645e-06,0.000181729251162324,6.09758030734264e-05,5.8079984817141e-05,0.000937355708447285,6.08484404739684e-05
DEL,repeats,5+,4,4.81551557589388e-05,8.06390824281689e-07,0.000337037557966364,8.12318546155666e-05,2.98800761910911e-11,2.78273747744606e-05,7.73501840740209e-05,3.55155241587799e-05,2.40301718543366e-05,9.84487337746032e-05,1.52637761508423e-05
DEL,repeats,5+,5+,3.98331811652497e-05,1.16583377660248e-05,5.68641362608961e-05,0.000862490437939414,8.94599976893673e-06,1.08696249299101e-06,0,4.14931005322794e-05,0.000429920256639313,0.000116833864703949,3.32670618081465e-05
INS,repeats,2,0,0.000141244305865488,0.000488579456832667,0.00152507962586583,0.0059939689055318,0.00188845950353425,0.00230507182655856,0.00194003994110972,0.000855853090634612,0.0112070344062522,0.000817710250071286,0.0267517286725342
INS,repeats,2,1,0.000206931142238318,1.52809484869199e-05,0.000379388570581796,0.0267797334189527,0.00130624165380141,0.00284289447241463,4.94403743887789e-05,0.00120286240744917,0.00730033604137134,0.000329644542725873,2.28146654080774e-06
INS,repeats,2,2,0.000807536220090697,0.000142212859518622,0.00234373840248736,0.0104512588307261,0.000250226689384334,0.00129553141479846,0.000429107143354486,0.000318434609096414,0.00226118093487457,1.14786442645709e-05,0.0011720005387906
INS,repeats,2,3,0.000317959874243929,0.000342101627684315,0.00220303957823489,0.00132409985293634,0.000314364115737906,0.000878921546391212,0.000360345083972788,0.000341756167181302,0.00109799382044002,0.000225699441964338,0.00102184435992967
INS,repeats,2,4,0.00153287819979596,0.0017593155772056,0.0116226776092481,0.000139609625885697,0.000112480434402933,0.000249612439902194,3.78041278875685e-05,5.29102328994043e-05,2.17991698082187e-05,7.96283157342259e-05,0.00385872812476009
INS,repeats,2,5+,0.00947845199786783,0.00853416376749348,0.112452994165942,0.000126659672512921,0.000234203580096667,9.24654606583996e-22,2.16481552746473e-05,3.5611279081138e-07,0.000297445517132347,1.58570905841771e-05,0.000110734571996505
INS,repeats,3,0,1.11778175028121e-05,4.90847120227045e-05,0.000186203194643895,0.00568776225438342,0.000357286855609686,0.000131509815819964,0.00098597765318118,0.000519755140740633,0.00118933159416542,0.000137556526365188,0.00800930079538375
INS,repeats,3,1,0.000770643409014156,0.000194341873163446,0.00420302469457965,0.00740849213209003,0.000366839261274522,0.000347104850537407,4.44453391237876e-05,0.000533461245888702,0.0053987030708231,0.000468147690990008,0.00296437878161669
INS,repeats,3,2,0.000131378491070888,2.6790294357304e-05,0.000540165131508843,0.00188463919097558,2.04179772481439e-06,9.56932724329818e-05,0.000824758141534403,5.77960854570847e-07,0.000516666112644089,0.00113932262378512,0.000265478472083487
INS,repeats,3,3,1.25553933513739e-05,0.0001246639384226,0.000313128863113794,3.62766741091036e-08,3.13839503201052e-05,3.44883749448854e-06,0.000306123016125639,1.92743678510787e-05,9.54862789876643e-05,1.73873837735445e-06,0.000276337732884713
INS,repeats,3,4,9.11600037672704e-05,8.42146422398216e-05,0.0004919651881454,3.15836186348406e-05,9.07303495989709e-05,1.96612480590375e-05,0.000159855802700122,3.5686369128598e-05,1.77759255166166e-06,0.000120522992947372,0.000889206660795026
INS,repeats,3,5+,0.00166316258766528,0.000645791957021242,0.00788209560116229,2.18496281049723e-05,0.000155355553181282,0,0,2.35414014747803e-06,9.18275909498334e-06,3.99522662064555e-09,0.00209341049310751
INS,repeats,4,0,1.92944389839056e-05,8.02166241555824e-07,2.21669254824519e-05,0.00271203466458246,0.000660627951583592,8.81473585156556e-05,0.00167648955946788,5.20398531080029e-06,0.00258794297929853,0.000498600783557777,0.00541587788145989
INS,repeats,4,1,0.000718931955344586,0.000346639981381949,0.00643032523708826,0.00386751004378311,0.000749923675602986,1.93314766238473e-05,0.000648147688771133,0.000885984901033226,0.00517649826593697,0.00167959655242157,0.00200992564437911
INS,repeats,4,2,2.84137734346102e-06,3.8568502934595e-05,0.000113325518423153,0.000396370678026869,0.000137747487464912,0.000121073443488058,0.00042426470467035,2.80231342821935e-05,0.000195782341549781,3.21568896652025e-05,6.13515964298017e-05
INS,repeats,4,3,0.000256582978545339,4.21859994148947e-05,0.000243924739757698,2.87472967285041e-06,5.9238554968033e-07,1.6873848699106e-06,0.000395762259431649,1.02907545624475e-06,1.75032950937748e-05,7.09701147934538e-05,0.000840248876484111
INS,repeats,4,4,0.000107950170394472,0.000315053651474955,0.00100667616552499,4.96458621796592e-06,0.000145231157875969,4.93054899379786e-07,4.09085841193306e-06,0.000133196803608371,2.54293080888601e-05,0.000262809339674277,0.00148776334768627
INS,repeats,4,5+,0.00164511678216513,0.000472077069862555,0.00797627707322778,0.000782500012865057,0.00111800788959954,2.73086696779501e-06,2.52012739065323e-05,2.40464069065638e-06,0.000801270536794618,3.56504796729951e-05,0.000160200789961991
INS,repeats,5+,0,1.91656829295894e-12,2.0875827974054e-08,0.000117576388774467,0.00433760161673135,2.2972609712113e-06,0.000182075407674347,0.00891558855306357,8.9321488871974e-10,0.00523108632223057,5.55797070410335e-05,0.0028520882234443
INS,repeats,5+,1,1.70875455575391e-05,0.00157924750237726,0.00215888729491863,0.00153434169144235,0.0113531831232831,0.00028437219742012,0.0057698936923407,0.00122646332085424,0.0151204500906169,0.00217256300209556,0.025649937633425
INS,repeats,5+,2,4.89315613203558e-06,0.000201747451537813,0.000510464334843022,0.0003358704492166,1.18892980390228e-05,4.11678162663522e-06,0.00132638187846169,8.96685633051675e-06,0.000317166191643992,3.80214263350354e-05,0.000516368857643101
INS,repeats,5+,3,6.86268595018191e-05,0.000168779630298569,0.000776783014544273,0.000314916176139377,6.10058812505443e-05,4.98669388252598e-05,6.18601791438778e-05,0.000130354145339879,1.363770647616e-05,4.8284396643794e-06,9.90026231193042e-05
INS,repeats,5+,4,4.98990701924301e-06,0.000172364263780764,0.000410503400866045,0.000240861130514531,1.44385787940138e-05,1.24505161321054e-05,1.82013971049599e-05,0.000109976434246319,2.85549434370402e-05,0,1.9856326734954e-05
INS,repeats,5+,5+,5.3680859243741e-05,0.000147897828420014,0.000566025610351062,0.000856848149792313,0.000373819072192418,5.98035695566068e-05,2.3421347040653e-06,3.15138721363087e-06,0.000230935359550131,2.94912911158463e-08,0
DEL,MH,2,1,6.91636864131873e-07,6.6351248412077e-06,0.000524643514760292,0.0250722181613497,6.14802512506892e-05,0.00982752835378051,0,6.66083374278515e-05,0.0136778911575675,0.215139192044735,0.00134825652949075
DEL,MH,3,1,1.43922848599765e-06,9.2247861081782e-07,0.0002038916417884,0.014011272713542,0.011900556551991,0.00136462410839158,0.000820692921406589,0.00145069189049536,0.0108016699226573,0.00642821477726102,0.00127057167323073
DEL,MH,3,2,0.00158816515644702,0.000766303860664905,0.0137348057692536,0.0104976686043665,0.00332561722258106,0.000513614631236123,0.00384853360475972,0.00023299544217366,0.00161097414253099,0.0436503171548247,0.00333999579539523
DEL,MH,4,1,2.60173418911424e-05,3.43584232879746e-05,0.0003679546264621,0.011789766967413,0.00550603824318387,0.000124719316268057,0.00253337421221659,0.00193082888697973,0.00335882337894873,0.0129123139102012,0
DEL,MH,4,2,0.000461728774062067,2.6166345128334e-05,0.000750109161387545,0.0065699302777648,0.000851076863255003,0.000201550449889211,0.00960998419206589,0.00159315426604735,0.0012441860042806,0.031730579175055,0.00056354202301236
DEL,MH,4,3,0.00039311548562182,8.67030576046091e-08,0.00152561369139221,0.00229442260868382,6.57762145124988e-05,3.0310236979858e-07,0.00492191219469532,0.00104972759334487,0.00018465473156398,0.0495658893510699,0.001358034935256
DEL,MH,5+,1,0.000529088180046529,2.5594985686439e-10,0.000308843262148854,0.000167871152051475,0.352485277056694,6.13895719086183e-05,0.0653641388565302,6.48758611837863e-05,0.00386319446401103,0.000220531874770569,0.00143656947238412
DEL,MH,5+,2,1.09998709790146e-08,1.57584611870654e-08,9.72333803051409e-05,0.00139823376433924,0.119434391781688,0.0011648182998033,0.27249360203743,1.39309941026264e-05,0.00377717095807684,7.31965462725803e-07,0.00141302953781697
DEL,MH,5+,3,8.3779324810962e-10,4.76186976960946e-09,0.000136325796582426,0.00447367393912455,0.0218777652084827,0.000552857705296356,0.24642846211791,1.85707521409917e-05,0.000546835200392743,0.000279161771270893,3.39795109601937e-05
DEL,MH,5+,4,0.000365625796257518,5.78672842364448e-07,0.000326666158580338,0.000623038069281957,0.000126128831197174,0.00106411569315242,0.140083510950208,3.05504247080535e-06,0.00100595593452454,0.0034253954642918,0
DEL,MH,5+,5+,0.00207080734973715,0.000193237416282807,0.0042867628397656,1.19311619073414e-08,0.000525960441232368,0,0.111910879537463,0,0.0105268979346147,0.000339409567914117,0.00073926511387981
